time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2007-10-21T19:57:42.830Z,22.798,121.48,35,3.9,mb,9,158.4,,0.78,us,usp000fr11,2014-11-07T01:33:58.301Z,"110 km ESE of Yujing, Taiwan",earthquake,,,,1,reviewed,us,us
2007-10-17T14:40:00.470Z,23.501,121.714,51.9,5,mwc,167,50.6,,0.87,us,usp000fqs7,2022-07-14T02:02:33.611Z,"53 km SSE of Hualien City, Taiwan",earthquake,,5.2,,,reviewed,us,gcmt
2007-10-07T23:45:57.000Z,24.33,121.64,23.1,4.1,ml,4,181.2,,,us,usp000fq32,2014-11-07T01:33:51.964Z,"39 km N of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2007-09-22T06:27:03.750Z,24.389,121.958,11.4,4.2,mb,14,98,,1.06,us,usp000fnvu,2014-11-07T01:33:38.073Z,"45 km SSE of Yilan, Taiwan",earthquake,,8.4,,2,reviewed,us,us
2007-09-18T19:34:20.920Z,23.535,122.039,15.8,0,,9,182.7,,0.63,us,usp000fnme,2014-11-07T01:33:37.073Z,"66 km SE of Hualien City, Taiwan",earthquake,,11.2,,,reviewed,us,us
2007-09-08T11:21:58.750Z,24.297,122.291,58.1,3.6,m,10,100.3,,0.81,us,usp000fmps,2014-11-07T01:33:31.774Z,"74 km WSW of Yonakuni, Japan",earthquake,,8.3,,,reviewed,us,jma
2007-09-07T19:51:13.640Z,24.38,122.379,56.9,4.2,mb,27,100,,0.89,us,usp000fmn8,2014-11-07T01:33:31.603Z,"63 km W of Yonakuni, Japan",earthquake,,6.5,,11,reviewed,us,us
2007-09-06T17:55:21.740Z,24.373,122.336,59.9,5.2,mb,59,82.3,,1.01,us,usp000fmjy,2014-11-07T01:33:31.174Z,"68 km W of Yonakuni, Japan",earthquake,,6.5,,28,reviewed,us,us
2007-09-06T17:51:26.190Z,24.34,122.219,53,6.2,mwc,490,32.1,,0.87,us,usp000fmjx,2022-07-14T03:19:15.553Z,"66 km SE of Yilan, Taiwan",earthquake,,,,,reviewed,us,gcmt
2007-09-04T12:16:31.420Z,23.753,121.774,29.3,4.3,mb,26,99.1,,0.7,us,usp000fmdr,2014-11-07T01:33:30.358Z,"30 km SE of Hualien City, Taiwan",earthquake,,7.6,,6,reviewed,us,us
2007-08-10T22:52:07.960Z,24.161,122.363,10,3.9,m,11,185.1,,1.01,us,usp000fjc7,2014-11-07T01:33:14.154Z,"72 km WSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,jma
2007-07-23T13:40:02.160Z,23.666,121.629,40.6,5.2,mwc,330,49.4,,0.97,us,usp000fgxv,2022-07-14T05:32:36.425Z,"34 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,gcmt
2007-07-20T22:07:35.050Z,23.891,122.244,38.8,3.4,m,7,103.3,,0.65,us,usp000fgr5,2014-11-07T01:33:01.604Z,"65 km E of Hualien City, Taiwan",earthquake,,20,,,reviewed,us,jma
2007-07-17T22:42:27.350Z,23.391,121.407,6.7,3.9,mb,10,137.9,,0.38,us,usp000fggf,2014-11-07T01:32:59.654Z,"67 km SSW of Hualien City, Taiwan",earthquake,,15.3,,3,reviewed,us,us
2007-07-17T02:59:54.540Z,24.489,122.23,29.4,4.3,m,7,188.4,,0.45,us,usp000fgdp,2014-11-07T01:32:58.792Z,"56 km ESE of Yilan, Taiwan",earthquake,,29.7,,,reviewed,us,jma
2007-07-16T23:42:52.700Z,23.57,121.55,18.6,4.7,mb,74,75.6,,,us,usp000fgd4,2014-11-07T01:32:58.727Z,"45 km S of Hualien City, Taiwan",earthquake,,,,30,reviewed,tap,us
2007-06-23T11:59:32.490Z,24.541,122.415,10,3.9,m,5,188.9,,0.92,us,usp000femv,2014-11-07T01:32:45.201Z,"59 km W of Yonakuni, Japan",earthquake,,,,,reviewed,us,jma
2007-06-15T20:29:13.710Z,23.307,121.799,48.4,4.5,mb,54,101.5,,0.97,us,usp000fe34,2014-11-07T01:32:42.798Z,"76 km SSE of Hualien City, Taiwan",earthquake,,6.8,,24,reviewed,us,us
2007-06-11T03:34:50.980Z,24.115,122.041,25.2,3.4,m,9,113.5,,0.54,us,usp000fdte,2014-11-07T01:32:41.089Z,"46 km ENE of Hualien City, Taiwan",earthquake,,9.9,,,reviewed,us,jma
2007-06-01T03:51:22.240Z,22.605,121.664,10.8,3.9,mb,10,154.3,,1.18,us,usp000fd4t,2014-11-07T01:32:35.909Z,"115 km NE of Hengchun, Taiwan",earthquake,,63.2,,1,reviewed,us,us
2007-05-12T17:50:10.440Z,24.536,121.623,45.4,3.8,mb,15,95.5,,0.86,us,usp000fbup,2014-11-07T01:32:27.581Z,"27 km SSW of Yilan, Taiwan",earthquake,,5.8,,1,reviewed,us,us
2007-04-25T17:11:52.550Z,23.239,121.964,25.2,4.3,mb,12,151.2,,0.75,us,usp000fakn,2014-11-07T01:32:17.125Z,"89 km SSE of Hualien City, Taiwan",earthquake,,28.2,,1,reviewed,us,us
2007-04-16T09:19:08.830Z,24.055,121.701,8.3,0,,9,155.7,,0.51,us,usp000f9uv,2014-11-07T01:32:12.647Z,"13 km NE of Hualien City, Taiwan",earthquake,,9.3,,,reviewed,us,us
2007-04-16T01:31:50.510Z,24.121,122.473,35,3.7,m,9,108.3,,1.02,us,usp000f9ua,2014-11-07T01:32:12.568Z,"65 km SW of Yonakuni, Japan",earthquake,,,,,reviewed,us,jma
2007-04-08T05:36:30.700Z,23.143,121.568,35,3.7,mb,9,205.2,,1.02,us,usp000f91x,2014-11-07T01:32:08.649Z,"92 km S of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2007-04-04T13:17:51.590Z,24.498,122.168,63.8,3.5,m,10,98.1,,0.92,us,usp000f8n8,2014-11-07T01:32:06.088Z,"50 km SE of Yilan, Taiwan",earthquake,,8.3,,,reviewed,us,jma
2007-04-03T06:57:53.080Z,24.118,122.37,26.3,4.5,mb,35,109.2,,0.75,us,usp000f8ed,2014-11-07T01:32:04.497Z,"74 km WSW of Yonakuni, Japan",earthquake,,23.3,,12,reviewed,us,us
2007-03-30T13:21:44.760Z,24.16,121.925,7.1,4.4,mb,12,108.4,,1,us,usp000f7vk,2014-11-07T01:31:58.023Z,"38 km ENE of Hualien City, Taiwan",earthquake,,9.8,,1,reviewed,us,us
2007-03-23T18:23:00.500Z,22.955,121.527,10,4.1,mb,8,159.9,,1.16,us,usp000f78b,2014-11-07T01:31:55.022Z,"110 km E of Yujing, Taiwan",earthquake,,,,1,reviewed,us,us
2007-03-16T11:40:38.950Z,22.833,121.81,10,3.8,m,7,156,,0.93,us,usp000f6u4,2014-11-07T01:31:52.963Z,"128 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,jma
2007-03-12T13:35:51.050Z,24.145,121.848,10,4.4,mb,24,113.3,,1.22,us,usp000f6jr,2014-11-07T01:31:51.802Z,"30 km NE of Hualien City, Taiwan",earthquake,,,,10,reviewed,us,us
2007-03-08T15:37:35.970Z,24.513,121.961,68.9,4.3,mb,32,83.2,,0.78,us,usp000f6b8,2014-11-07T01:31:50.110Z,"34 km SE of Yilan, Taiwan",earthquake,,4.5,,13,reviewed,us,us
2007-03-07T22:57:19.880Z,24.061,122.375,42.4,5.1,mwc,104,50.9,,0.89,us,usp000f69u,2016-11-10T01:36:39.522Z,"77 km SW of Yonakuni, Japan",earthquake,,6,,,reviewed,us,gcmt
2007-03-05T16:43:38.890Z,24.18,121.851,7.3,3.9,m,11,140.5,,1.32,us,usp000f64y,2014-11-07T01:31:48.984Z,"33 km NE of Hualien City, Taiwan",earthquake,,13.6,,,reviewed,us,jma
2007-03-05T16:13:44.240Z,24.234,121.875,10,4.3,mb,17,137.4,,1.04,us,usp000f64w,2014-11-07T01:31:48.976Z,"39 km NE of Hualien City, Taiwan",earthquake,,,,5,reviewed,us,us
2007-03-05T14:34:40.300Z,24.165,121.86,10,4.2,mb,21,140.5,,1.25,us,usp000f64n,2014-11-07T01:31:48.937Z,"33 km NE of Hualien City, Taiwan",earthquake,,,,5,reviewed,us,us
2007-02-27T19:57:09.740Z,24.117,121.912,28.2,4.4,mb,32,96.9,,1.04,us,usp000f5sm,2014-11-07T01:31:42.958Z,"34 km ENE of Hualien City, Taiwan",earthquake,,6.8,,15,reviewed,us,us
2007-02-22T21:29:18.180Z,24.025,121.752,15.9,4.2,mb,12,146.8,,1.2,us,usp000f5e7,2014-11-07T01:31:40.964Z,"15 km ENE of Hualien City, Taiwan",earthquake,,8.8,,1,reviewed,us,us
2007-02-22T21:00:16.400Z,24.14,121.79,5.4,4.4,mb,24,101.5,,,us,usp000f5e3,2014-11-07T01:31:40.941Z,"26 km NE of Hualien City, Taiwan",earthquake,,,,5,reviewed,tap,us
2007-02-22T06:46:52.080Z,23.604,121.551,5.7,4.2,mb,13,142.1,,0.85,us,usp000f5cr,2014-11-07T01:31:40.829Z,"41 km S of Hualien City, Taiwan",earthquake,,12.1,,1,reviewed,us,us
2007-02-18T15:46:09.020Z,24.373,122.06,24.3,3.7,m,12,98.6,,0.79,us,usp000f53r,2014-11-07T01:31:39.566Z,"52 km SE of Yilan, Taiwan",earthquake,,9.4,,,reviewed,us,jma
2007-02-14T23:50:41.230Z,24.017,121.678,13,3.5,m,9,150.8,,0.46,us,usp000f4w9,2014-11-07T01:31:38.056Z,"8 km ENE of Hualien City, Taiwan",earthquake,,7.8,,,reviewed,us,jma
2007-02-14T22:42:51.660Z,24.153,122.296,35,3.9,mb,14,137.7,,1.16,us,usp000f4w2,2014-11-07T01:31:38.010Z,"72 km ENE of Hualien City, Taiwan",earthquake,,,,2,reviewed,us,us
2007-02-14T20:05:44.290Z,24.108,122.481,6.8,4.5,mb,24,99.5,,0.85,us,usp000f4vv,2014-11-07T01:31:37.858Z,"65 km SW of Yonakuni, Japan",earthquake,,8.5,,4,reviewed,us,us
2007-02-12T05:40:21.340Z,24.268,122.199,10,0,,4,290.4,,0.9,us,usp000f4qm,2014-11-07T01:31:36.911Z,"68 km ENE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,us
2007-02-05T09:17:46.260Z,24.115,122.206,51.8,3.5,m,8,112.9,,0.63,us,usp000f4af,2014-11-07T01:31:34.746Z,"63 km ENE of Hualien City, Taiwan",earthquake,,9.5,,,reviewed,us,jma
2007-01-31T16:41:00.580Z,22.801,121.488,35,3.6,m,7,160.7,,1.39,us,usp000f41d,2014-11-07T01:31:29.546Z,"111 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,jma
2007-01-26T04:52:59.400Z,23.933,122.404,35,3.8,mb,10,141,,1.11,us,usp000f3mp,2014-11-07T01:31:27.545Z,"81 km E of Hualien City, Taiwan",earthquake,,,,1,reviewed,us,us
2007-01-25T10:59:17.650Z,22.564,121.926,36.2,6,mwb,220,49.9,,1.1,us,usp000f3jg,2022-07-14T08:06:57.421Z,"136 km ENE of Hengchun, Taiwan",earthquake,,,,,reviewed,us,us
2007-01-19T11:15:07.650Z,23.915,121.705,19.7,0,,8,150.9,,0.48,us,usp000f2zr,2014-11-07T01:31:24.571Z,"12 km SE of Hualien City, Taiwan",earthquake,,9.1,,,reviewed,us,us
2007-01-17T04:00:23.860Z,23.881,121.884,36.2,4.7,mb,15,132.3,,0.77,us,usp000f2ud,2014-11-07T01:31:23.839Z,"30 km ESE of Hualien City, Taiwan",earthquake,,10.1,,2,reviewed,us,us
2007-01-16T03:10:37.110Z,24.005,122.488,35,5.2,mwc,217,73,,0.86,us,usp000f2rc,2016-11-10T01:33:42.661Z,"72 km SW of Yonakuni, Japan",earthquake,,,,,reviewed,us,gcmt
2007-01-14T05:55:02.690Z,24.081,121.761,3.5,4.2,ml,7,238.6,,0.94,us,usp000f2h8,2014-11-07T01:31:22.430Z,"19 km NE of Hualien City, Taiwan",earthquake,,13.7,,,reviewed,us,tap
2007-01-13T17:23:50.500Z,23.887,121.576,10,4.7,mb,12,108.3,,1.61,us,usp000f2eq,2014-11-07T01:31:21.977Z,"10 km SSW of Hualien City, Taiwan",earthquake,,,,3,reviewed,us,us
2007-01-10T16:53:27.520Z,23.94,121.74,10,3.3,m,11,150.8,,0.97,us,usp000f24h,2014-11-07T01:31:20.648Z,"14 km ESE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,jma
2006-12-31T18:02:49.870Z,24.034,121.736,24.3,3.2,m,11,150.7,,0.48,us,usp000f1et,2014-11-07T01:31:13.658Z,"14 km ENE of Hualien City, Taiwan",earthquake,,6.6,,,reviewed,us,jma
2006-12-26T08:20:01.260Z,23.262,121.543,10,4.6,ml,7,172.7,,1.12,us,usp000f10r,2014-11-07T01:31:11.632Z,"79 km S of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2006-12-17T13:42:12.040Z,23.936,121.761,18.8,4.5,mb,15,133.1,,0.71,us,usp000f0dz,2014-11-07T01:31:09.398Z,"16 km ESE of Hualien City, Taiwan",earthquake,,7.3,,2,reviewed,us,us
2006-12-06T01:36:09.600Z,23.85,121.76,20.9,4.2,mb,15,150.9,,,us,usp000ezm8,2014-11-07T01:31:05.437Z,"21 km SE of Hualien City, Taiwan",earthquake,,,,1,reviewed,tap,us
2006-12-05T22:36:01.200Z,24.26,121.7,19.2,4.4,mb,38,75.1,,,us,usp000ezm3,2014-11-07T01:31:05.423Z,"32 km NNE of Hualien City, Taiwan",earthquake,,,,10,reviewed,tap,us
2006-12-01T07:50:35.320Z,24.18,122.292,39,4.3,mb,20,104.3,,0.77,us,usp000ez9d,2014-11-07T01:31:02.115Z,"73 km ENE of Hualien City, Taiwan",earthquake,,7.7,,1,reviewed,us,us
2006-12-01T06:23:12.320Z,23.499,122.023,17.4,3.4,m,7,152.7,,0.87,us,usp000ez99,2014-11-07T01:31:02.088Z,"67 km SE of Hualien City, Taiwan",earthquake,,36,,,reviewed,us,jma
2006-11-26T19:46:08.880Z,23.956,121.832,45.2,4.1,mb,13,123.3,,0.59,us,usp000eyxf,2014-11-07T01:30:57.727Z,"23 km E of Hualien City, Taiwan",earthquake,,7.7,,1,reviewed,us,us
2006-11-16T01:50:19.000Z,23.1,122.09,35,4.4,mb,37,108.2,,,us,usp000exq4,2014-11-07T01:30:50.869Z,"109 km SSE of Hualien City, Taiwan",earthquake,,,,9,reviewed,tap,us
2006-11-13T22:29:27.400Z,23.4,122.22,35.2,4.5,mb,52,103.7,,,us,usp000exb7,2014-11-07T01:30:48.858Z,"89 km SE of Hualien City, Taiwan",earthquake,,,,15,reviewed,tap,us
2006-11-12T02:40:59.300Z,23.94,121.57,31.5,4.4,mb,13,151.1,,,us,usp000ex6u,2014-11-07T01:30:48.194Z,"5 km SW of Hualien City, Taiwan",earthquake,,,,3,reviewed,tap,us
2006-11-11T05:12:20.990Z,24.278,122.139,11.7,3.9,mb,8,187.9,,0.85,us,usp000ex4s,2014-11-07T01:30:47.946Z,"63 km ENE of Hualien City, Taiwan",earthquake,,17,,2,reviewed,us,us
2006-11-06T17:15:51.190Z,24.321,121.9,36.7,4.1,mb,12,98.3,,0.37,us,usp000ewrt,2014-11-07T01:30:45.944Z,"48 km NE of Hualien City, Taiwan",earthquake,,7,,2,reviewed,us,us
2006-11-06T15:31:54.350Z,24.066,121.975,32.9,4,m,11,122.6,,1.34,us,usp000ewrn,2014-11-07T01:30:45.922Z,"38 km ENE of Hualien City, Taiwan",earthquake,,11.3,,,reviewed,us,jma
2006-11-06T14:34:07.710Z,24.336,121.928,35,0,,8,98.4,,0.57,us,usp000ewrk,2014-11-07T01:30:45.895Z,"49 km SSE of Yilan, Taiwan",earthquake,,,,,reviewed,us,us
2006-10-24T00:38:02.970Z,23.84,122.268,35,4.1,mb,6,149.5,,1.54,us,usp000evw8,2014-11-07T01:30:37.376Z,"69 km ESE of Hualien City, Taiwan",earthquake,,,,1,reviewed,us,us
2006-10-23T18:08:29.880Z,23.998,122.51,11.7,4.2,mb,15,116.3,,0.7,us,usp000evve,2014-11-07T01:30:37.248Z,"71 km SW of Yonakuni, Japan",earthquake,,10.1,,1,reviewed,us,us
2006-10-09T00:44:25.300Z,24.03,121.63,25.9,4.5,ml,6,170.9,,,us,usp000eur8,2014-11-07T01:30:31.408Z,"6 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2006-10-08T11:42:39.680Z,23.647,121.304,7.8,4.5,ml,10,151.8,,1.07,us,usp000eupx,2014-11-07T01:30:31.185Z,"47 km SW of Hualien City, Taiwan",earthquake,,22.6,,,reviewed,us,tap
2006-10-01T06:36:18.500Z,23.936,121.749,36,4.4,mb,54,97.6,,0.95,us,usp000eu77,2014-11-07T01:30:27.518Z,"15 km ESE of Hualien City, Taiwan",earthquake,,,,25,reviewed,us,us
2006-09-30T06:49:28.740Z,24.524,122.391,99.3,4.4,mb,20,95.6,,1.24,us,usp000eu4a,2014-11-07T01:30:21.542Z,"62 km W of Yonakuni, Japan",earthquake,,,,5,reviewed,us,us
2006-09-18T05:32:25.140Z,24.493,122.274,35,3.6,m,7,188.5,,0.71,us,usp000etag,2014-11-07T01:30:14.533Z,"60 km ESE of Yilan, Taiwan",earthquake,,,,,reviewed,us,jma
2006-09-15T20:54:35.530Z,24.016,121.646,10,4.6,ml,8,171.7,,1.35,us,usp000et55,2014-11-07T01:30:13.689Z,"6 km NE of Hualien City, Taiwan",earthquake,,,,,reviewed,us,tap
2006-09-06T22:24:38.800Z,24.22,121.75,24.9,4.2,mb,10,118.1,,,us,usp000eskm,2014-11-07T01:30:10.483Z,"30 km NNE of Hualien City, Taiwan",earthquake,,,,3,reviewed,tap,us
2006-08-16T05:47:38.760Z,24.224,121.872,10,4.2,mb,9,187.2,,0.64,us,usp000er1g,2014-11-07T01:29:58.505Z,"38 km NE of Hualien City, Taiwan",earthquake,,,,1,reviewed,us,us
2006-08-14T18:02:44.980Z,24.222,121.912,4.8,4.2,mb,9,187.3,,0.66,us,usp000eqy2,2014-11-07T01:29:57.970Z,"Taiwan",earthquake,,12.2,,1,reviewed,us,us
2006-08-13T04:31:55.370Z,24.039,122.338,35.6,4.8,mb,66,115.9,,0.75,us,usp000equk,2014-11-07T01:29:57.466Z,"74 km E of Hualien City, Taiwan",earthquake,,6.2,,30,reviewed,us,us
2006-08-10T12:25:22.320Z,23.191,121.699,50.9,4.4,mb,24,102.7,,0.75,us,usp000eqne,2014-11-07T01:29:56.607Z,"87 km S of Hualien City, Taiwan",earthquake,,7,,7,reviewed,us,us
2006-07-29T14:11:46.370Z,23.217,121.525,35,4.3,mb,19,108.3,,1.24,us,usp000epu4,2014-11-07T01:29:48.452Z,"84 km S of Hualien City, Taiwan",earthquake,,,,6,reviewed,us,us
2006-07-28T07:40:11.840Z,24.183,122.526,33,5.9,mwc,373,50.6,,0.99,us,usp000epr8,2022-07-14T10:29:24.139Z,"57 km WSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,hrv
2006-07-23T08:13:15.280Z,24.049,122.446,36.2,4.4,mb,24,113.6,,0.76,us,usp000epcm,2014-11-07T01:29:44.285Z,"72 km SW of Yonakuni, Japan",earthquake,,7.5,,8,reviewed,us,us
2006-07-15T22:05:55.880Z,23.178,121.593,35,3.9,mb,10,151.9,,1.03,us,usp000enpn,2014-11-07T01:29:39.153Z,"88 km S of Hualien City, Taiwan",earthquake,,,,1,reviewed,us,us
2006-07-12T06:32:21.440Z,24.494,122.376,10,3.2,m,6,188.7,,1.31,us,usp000eneq,2014-11-07T01:29:38.073Z,"63 km W of Yonakuni, Japan",earthquake,,0,,,reviewed,us,jma
2006-07-05T02:30:11.040Z,23.743,122.217,29.8,4,mb,6,330.2,,0.29,us,usp000emxe,2014-11-07T01:29:35.413Z,"67 km ESE of Hualien City, Taiwan",earthquake,,39.1,,3,reviewed,us,us
2006-07-02T18:48:18.080Z,23.883,121.816,10,3.7,mb,12,98.3,,1.27,us,usp000emsr,2014-11-07T01:29:34.405Z,"Taiwan",earthquake,,,,1,reviewed,us,us
2006-06-27T05:49:42.320Z,24.205,122.499,35,4.5,mb,23,120.2,,1.15,us,usp000emcn,2014-11-07T01:29:29.124Z,"58 km WSW of Yonakuni, Japan",earthquake,,,,6,reviewed,us,us
2006-06-04T16:06:33.470Z,22.84,121.464,35,3.6,m,6,192.9,,0.98,us,usp000ejpt,2014-11-07T01:29:19.295Z,"107 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,jma
2006-06-04T09:05:58.960Z,22.741,121.419,13.6,4.9,mwc,58,55,,1.04,us,usp000ejpb,2016-11-10T01:23:25.482Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2006-05-28T21:24:07.440Z,23.809,122.243,35,4,mb,12,311.7,,0.56,us,usp000ej6g,2014-11-07T01:29:12.346Z,"67 km ESE of Hualien City, Taiwan",earthquake,,,,4,reviewed,us,us
2006-05-16T01:39:03.600Z,24.1,121.66,11.3,4.4,ml,18,102.7,,,us,usp000eh7q,2014-11-07T01:29:07.506Z,"14 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2006-05-10T10:59:12.100Z,23.773,121.716,43.6,4.2,mb,25,98.7,,1.35,us,usp000egrz,2014-11-07T01:29:05.274Z,"25 km SSE of Hualien City, Taiwan",earthquake,,,,6,reviewed,us,us
2006-05-06T04:47:08.440Z,22.614,121.891,35,3.8,m,6,171.9,,1.22,us,usp000egcz,2014-11-07T01:29:03.564Z,"136 km ENE of Hengchun, Taiwan",earthquake,,,,,reviewed,us,jma
2006-04-28T09:05:26.030Z,23.956,121.566,8.5,5.2,mwc,100,47.6,,1.1,us,usp000efpg,2022-05-02T18:16:48.116Z,"4 km WSW of Hualien City, Taiwan",earthquake,,6.1,,,reviewed,us,hrv
2006-04-27T00:30:58.800Z,24.01,121.53,15.9,4.2,mb,9,139.4,,,us,usp000efk7,2014-11-07T01:28:55.349Z,"8 km WNW of Hualien City, Taiwan",earthquake,,,,2,reviewed,tap,us
2006-04-22T05:12:05.640Z,24.323,122.328,10,4.4,ml,4,297,,1.06,us,usp000ef8a,2014-11-07T01:28:53.732Z,"70 km WSW of Yonakuni, Japan",earthquake,,,,,reviewed,us,tap
2006-04-16T02:56:57.260Z,22.868,121.528,40,4.1,mb,11,152.3,,1.35,us,usp000een4,2014-11-07T01:28:50.764Z,"112 km ESE of Yujing, Taiwan",earthquake,,0,,1,reviewed,us,us
2006-04-15T23:41:59.570Z,22.938,121.55,35,3.7,m,9,152.2,,1.39,us,usp000eemn,2014-11-07T01:28:50.708Z,"113 km E of Yujing, Taiwan",earthquake,,,,,reviewed,us,jma
2006-04-15T22:40:54.230Z,22.802,121.362,18,5.9,mwb,277,34.8,,1.05,us,usp000eemh,2022-07-14T11:48:47.841Z,"99 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,us
2006-04-14T02:20:06.590Z,24.053,122.417,16.8,4.3,mb,13,113.7,,0.44,us,usp000eeg1,2014-11-07T01:28:50.092Z,"74 km SW of Yonakuni, Japan",earthquake,,7.3,,2,reviewed,us,us
2006-04-08T02:08:41.520Z,23.231,121.957,106.4,3.8,mb,6,151.2,,0.73,us,usp000edxn,2014-11-07T01:28:44.365Z,"90 km SSE of Hualien City, Taiwan",earthquake,,18.3,,1,reviewed,us,us
2006-04-04T12:49:24.760Z,22.772,121.339,1.4,4.3,mb,20,142.4,,1.12,us,usp000edp8,2014-11-07T01:28:43.211Z,"Taiwan region",earthquake,,57.8,,8,reviewed,us,us
2006-04-04T06:59:03.580Z,22.88,121.329,20.7,4.4,mb,16,126.2,,1.41,us,usp000ednk,2014-11-07T01:28:43.051Z,"92 km ESE of Yujing, Taiwan",earthquake,,,,5,reviewed,us,us
2006-04-04T06:48:33.750Z,22.897,121.41,29.3,4.6,mb,26,126,,0.81,us,usp000ednj,2014-11-07T01:28:43.046Z,"100 km ESE of Yujing, Taiwan",earthquake,,,,8,reviewed,us,us
2006-04-04T05:39:24.900Z,22.872,121.458,33.8,4.3,mb,26,106.4,,0.88,us,usp000edng,2014-11-07T01:28:43.028Z,"105 km ESE of Yujing, Taiwan",earthquake,,16.6,,6,reviewed,us,us
2006-04-02T13:41:21.490Z,24.432,121.83,18.4,3.9,mb,12,97.2,,1.28,us,usp000edhh,2014-11-07T01:28:42.333Z,"36 km SSE of Yilan, Taiwan",earthquake,,9.8,,4,reviewed,us,us
2006-04-02T10:23:32.340Z,24.444,121.886,43.2,3.6,mb,10,97.3,,0.47,us,usp000edh6,2014-11-07T01:28:42.258Z,"37 km SSE of Yilan, Taiwan",earthquake,,7,,1,reviewed,us,us
2006-04-01T12:56:53.350Z,22.933,121.431,10,4.2,ml,11,152.4,,1.37,us,usp000edey,2014-11-07T01:28:41.385Z,"101 km ESE of Yujing, Taiwan",earthquake,,,,,reviewed,us,tap
2006-04-01T11:53:51.350Z,22.844,121.733,10,4.2,mb,11,152,,0.94,us,usp000edem,2014-11-07T01:28:41.289Z,"126 km S of Hualien City, Taiwan",earthquake,,,,3,reviewed,us,us
2006-04-01T10:40:19.390Z,22.752,121.395,10,4.8,mb,36,104.1,,1.13,us,usp000edea,2014-11-07T01:28:41.174Z,"102 km ENE of Donggang, Taiwan",earthquake,,,,13,reviewed,us,us
2006-03-29T17:30:57.970Z,24.416,121.992,8.3,4.6,ml,13,98,,1.03,us,usp000ed7r,2014-11-07T01:28:36.857Z,"44 km SSE of Yilan, Taiwan",earthquake,,10.1,,,reviewed,us,tap
2006-03-28T08:56:09.230Z,24.22,121.759,22.7,4.3,mb,29,125,,0.87,us,usp000ed44,2014-11-07T01:28:36.326Z,"31 km NNE of Hualien City, Taiwan",earthquake,,,,9,reviewed,us,us
2006-03-18T12:15:49.700Z,24.12,121.63,35.1,4.1,ml,4,179.3,,,us,usp000ecdn,2014-11-07T01:28:32.562Z,"16 km N of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2006-03-13T05:55:13.040Z,24.523,122.039,35,4.1,mb,13,94.2,,1.64,us,usp000ec26,2014-11-07T01:28:31.263Z,"38 km SE of Yilan, Taiwan",earthquake,,,,2,reviewed,us,us
2006-02-26T15:52:56.120Z,22.587,121.542,39.1,4,mb,14,152.6,,0.73,us,usp000eax8,2014-11-07T01:28:22.200Z,"104 km NE of Hengchun, Taiwan",earthquake,,13.7,,1,reviewed,us,us
2006-02-24T21:39:33.700Z,24.439,122.251,10,0,,7,188.4,,1.26,us,usp000eass,2014-11-07T01:28:21.697Z,"Taiwan region",earthquake,,,,,reviewed,us,us
2006-02-24T17:02:48.420Z,23.941,121.919,21.9,0,,7,143.1,,0.65,us,usp000eas6,2014-11-07T01:28:21.643Z,"Taiwan",earthquake,,19.6,,,reviewed,us,us
2006-02-18T14:22:11.510Z,23.758,121.608,9.1,3.8,mb,19,142.7,,0.81,us,usp000eaa4,2014-11-07T01:28:19.919Z,"24 km S of Hualien City, Taiwan",earthquake,,8.7,,5,reviewed,us,us
2006-01-30T05:50:01.280Z,24.504,121.447,22.9,0,,5,158.4,,0.27,us,usp000e94g,2014-11-07T01:28:10.646Z,"41 km SW of Yilan, Taiwan",earthquake,,10.2,,,reviewed,us,us
2006-01-30T01:42:42.800Z,24.14,121.66,32.5,4.4,ml,7,173.8,,,us,usp000e945,2014-11-07T01:28:10.619Z,"18 km NNE of Hualien City, Taiwan",earthquake,,,,,reviewed,tap,tap
2006-01-23T04:20:04.270Z,23.8,122.099,35,4.5,mb,22,140.5,,1.08,us,usp000e8q9,2014-11-07T01:28:08.464Z,"54 km ESE of Hualien City, Taiwan",earthquake,,,,7,reviewed,us,us
2006-01-23T04:18:58.560Z,24.014,122.335,36.8,4.8,mwc,94,83.5,,0.74,us,usp000e8q8,2016-11-10T01:16:56.864Z,"74 km E of Hualien City, Taiwan",earthquake,,5.3,,,reviewed,us,hrv
